YEAR,MO,DY,HR,Temp,Humidity,Pressure,Wind_Speed
2022,5,1,4,3.23,4.58,101.04,2.47
2022,5,1,5,4.04,4.64,101.09,2.77
2022,5,1,6,6.73,4.94,101.15,2.61
2022,5,1,7,9.58,5.31,101.18,2.04
2022,5,1,8,13.11,5.07,101.18,2.51
2022,5,1,9,15.13,4.88,101.2,2.05
2022,5,1,10,16.69,4.76,101.13,1.43
2022,5,1,11,17.75,4.82,101.02,1.35
2022,5,1,12,18.38,5.07,100.97,1.52
2022,5,1,13,18.12,5.49,101.01,2.57
2022,5,1,14,17.8,5.8,101.01,2.68
2022,5,1,15,17.41,6.04,100.96,2.09
2022,5,1,16,16.49,6.59,100.91,2.18
2022,5,1,17,13.99,7.26,100.89,2.91
2022,5,1,18,11.67,7.26,100.87,3.34
2022,5,1,19,10.47,7.2,100.93,3.24
2022,5,1,20,9.85,7.2,100.96,2.86
2022,5,1,21,9.58,7.14,100.95,2.62
2022,5,1,22,9.6,7.14,100.93,2.26
2022,5,1,23,9.55,7.14,100.94,1.6
2022,5,2,0,9.36,7.08,100.91,1.28
2022,5,2,1,9.19,7.02,100.85,1.4
2022,5,2,2,9.27,6.96,100.79,1.99
2022,5,2,3,9.39,7.02,100.8,2.42
2022,5,2,4,9.45,7.08,100.81,2.63
2022,5,2,5,9.54,7.14,100.81,2.68
2022,5,2,6,10.01,7.32,100.88,2.55
2022,5,2,7,10.47,7.39,100.94,2.96
2022,5,2,8,10.87,7.39,100.95,3.94
2022,5,2,9,11.5,7.39,100.93,4.34
2022,5,2,10,11.96,7.45,100.91,4.47
2022,5,2,11,12.39,7.69,100.87,4.42
2022,5,2,12,12.65,7.87,100.83,4.37
2022,5,2,13,12.81,8,100.78,4.2
2022,5,2,14,12.78,8.12,100.8,3.72
2022,5,2,15,12.61,8.12,100.81,3.08
2022,5,2,16,12.36,8.12,100.83,2.84
2022,5,2,17,11.89,8,100.87,2.88
2022,5,2,18,10.98,7.81,100.9,2.51
2022,5,2,19,10.25,7.57,100.96,2.35
2022,5,2,20,9.9,7.39,101,2.21
2022,5,2,21,9.17,7.08,100.99,2.03
2022,5,2,22,8.19,6.77,101,1.96
2022,5,2,23,7.52,6.59,101.01,2.04
2022,5,3,0,7.17,6.41,101,2.09
2022,5,3,1,6.94,6.35,101.02,2.18
2022,5,3,2,6.76,6.23,101.04,2.22
2022,5,3,3,6.5,6.16,101.09,2.25
2022,5,3,4,6.08,5.98,101.12,2.31
2022,5,3,5,6.88,6.16,101.15,2.32
2022,5,3,6,8.94,6.71,101.19,2.76
2022,5,3,7,10.63,6.9,101.24,2.94
2022,5,3,8,12.51,6.9,101.27,2.69
2022,5,3,9,14.23,7.02,101.27,2.37
2022,5,3,10,15.62,7.14,101.27,2.2
2022,5,3,11,16.5,7.2,101.22,2.02
2022,5,3,12,17.4,7.32,101.18,1.83
2022,5,3,13,17.95,7.39,101.17,1.83
2022,5,3,14,17.76,7.57,101.12,2.25
2022,5,3,15,16.9,7.69,101.09,2.88
2022,5,3,16,15.48,7.69,101.03,3.63
2022,5,3,17,13.39,7.57,100.95,4.25
2022,5,3,18,11.62,7.32,100.98,3.88
2022,5,3,19,10.53,7.08,101.07,2.98
2022,5,3,20,9.89,6.9,101.21,1.83
2022,5,3,21,9.4,6.77,101.22,2.01
2022,5,3,22,8.94,6.65,101.04,2.94
2022,5,3,23,8.52,6.59,100.95,2.86
2022,5,4,0,8.33,6.65,100.89,2.32
2022,5,4,1,8.44,6.65,100.84,1.94
2022,5,4,2,8.41,6.65,100.78,1.97
2022,5,4,3,8.4,6.71,100.71,1.9
2022,5,4,4,8.44,6.71,100.69,1.61
2022,5,4,5,8.64,6.71,100.66,2.27
2022,5,4,6,8.97,6.84,100.58,2.97
2022,5,4,7,9.69,7.08,100.59,2.87
2022,5,4,8,10.85,7.39,100.64,2.29
2022,5,4,9,12.19,7.63,100.62,1.57
2022,5,4,10,13.2,7.69,100.58,1.18
2022,5,4,11,14.02,7.93,100.53,1.31
2022,5,4,12,14.73,8.24,100.49,1.6
2022,5,4,13,15.78,8.61,100.48,1.85
2022,5,4,14,16.33,8.97,100.43,2.25
2022,5,4,15,16.37,9.34,100.41,2.27
2022,5,4,16,16.58,9.7,100.4,1.7
2022,5,4,17,16.71,10.19,100.41,1.19
2022,5,4,18,15.58,9.52,100.44,0.96
2022,5,4,19,14.58,9.16,100.53,0.81
2022,5,4,20,14.1,9.22,100.58,1.37
2022,5,4,21,13.41,9.16,100.64,2.1
2022,5,4,22,12.83,8.85,100.69,2.62
2022,5,4,23,12.12,8.42,100.77,2.76
2022,5,5,0,11.41,8.06,100.78,2.8
2022,5,5,1,11.04,7.81,100.77,2.99
2022,5,5,2,10.75,7.63,100.76,3.16
2022,5,5,3,10.29,7.51,100.75,2.97
2022,5,5,4,9.62,7.39,100.75,2.63
2022,5,5,5,9.9,7.39,100.82,2.45
2022,5,5,6,11.6,7.69,100.91,2.8
2022,5,5,7,13.64,7.75,101,3.37
2022,5,5,8,15.37,7.39,101.07,3.41
2022,5,5,9,16.62,7.14,101.02,3.24
2022,5,5,10,17.71,7.08,100.98,2.96
2022,5,5,11,18.8,7.02,100.91,2.44
2022,5,5,12,19.67,6.96,100.85,1.94
2022,5,5,13,20.19,6.9,100.8,1.52
2022,5,5,14,20.54,6.84,100.75,1.19
2022,5,5,15,20.5,6.77,100.73,0.69
2022,5,5,16,20.24,7.51,100.73,0.38
2022,5,5,17,17.88,7.87,100.75,0.53
2022,5,5,18,15.78,7.63,100.77,1.45
2022,5,5,19,13.73,7.75,100.78,2.6
2022,5,5,20,12.46,8,100.83,3.01
2022,5,5,21,11.75,8,100.85,2.62
2022,5,5,22,11.37,8,100.79,2.16
2022,5,5,23,10.94,7.93,100.71,1.87
2022,5,6,0,10.85,7.93,100.69,1.75
2022,5,6,1,10.86,7.93,100.67,1.59
2022,5,6,2,10.83,7.87,100.6,1.49
2022,5,6,3,10.6,7.75,100.61,1.36
2022,5,6,4,10.48,7.75,100.65,1.21
2022,5,6,5,10.71,7.81,100.67,1.05
2022,5,6,6,11.69,8.24,100.65,0.81
2022,5,6,7,12.62,8.48,100.63,1
2022,5,6,8,14.09,8.91,100.62,1.22
2022,5,6,9,14.54,8.67,100.61,1.63
2022,5,6,10,14.42,8.42,100.56,2.24
2022,5,6,11,14.13,8.06,100.53,2.87
2022,5,6,12,13.52,7.57,100.52,3.19
2022,5,6,13,12.74,7.32,100.43,3.27
2022,5,6,14,12.06,7.14,100.37,3.25
2022,5,6,15,11.49,7.08,100.31,2.87
2022,5,6,16,10.9,7.08,100.3,2.48
2022,5,6,17,10.29,7.2,100.25,2.25
2022,5,6,18,9.8,7.2,100.26,1.82
2022,5,6,19,9.43,7.14,100.25,2.16
2022,5,6,20,9.23,7.08,100.24,2.91
2022,5,6,21,9.09,7.02,100.19,3.23
2022,5,6,22,9.05,6.96,100.12,3.48
2022,5,6,23,9.04,6.96,100.07,3.82
2022,5,7,0,9.02,6.96,100.03,4.08
2022,5,7,1,9.03,6.9,100.03,4.68
2022,5,7,2,8.94,6.77,100.01,5.16
2022,5,7,3,8.72,6.59,99.99,5.55
2022,5,7,4,8.56,6.47,100.05,5.61
2022,5,7,5,8.31,6.35,100.07,5.78
2022,5,7,6,8.29,6.35,100.1,5.87
2022,5,7,7,8.55,6.35,100.1,6.1
2022,5,7,8,9.23,6.41,100.11,6.61
2022,5,7,9,9.91,6.35,100.11,7.28
2022,5,7,10,10.44,6.29,100.11,7.54
2022,5,7,11,10.63,6.29,100.14,7.47
2022,5,7,12,10.7,6.23,100.15,7.44
2022,5,7,13,10.69,6.23,100.19,7.4
2022,5,7,14,10.23,6.16,100.25,6.96
2022,5,7,15,9.48,6.04,100.33,6.34
2022,5,7,16,8.87,5.98,100.4,6.17
2022,5,7,17,8.37,5.8,100.45,6.45
2022,5,7,18,7.68,5.43,100.5,6.4
2022,5,7,19,7.11,5.13,100.54,6.18
2022,5,7,20,6.85,4.88,100.63,6.05
2022,5,7,21,6.62,4.82,100.64,5.82
2022,5,7,22,6.38,4.88,100.65,5.57
2022,5,7,23,6.21,4.94,100.66,5.41
2022,5,8,0,6.02,5,100.66,5.35
2022,5,8,1,5.89,5,100.66,5.32
2022,5,8,2,5.87,5,100.64,5.33
2022,5,8,3,5.95,5.07,100.69,5.38
2022,5,8,4,5.97,5.07,100.75,5.47
2022,5,8,5,6.11,5.07,100.79,5.6
2022,5,8,6,6.82,5.07,100.86,5.89
2022,5,8,7,7.97,5,100.93,6.23
2022,5,8,8,9.46,4.88,100.97,6.56
2022,5,8,9,11.01,4.88,100.98,6.75
2022,5,8,10,12.28,5,100.97,6.68
2022,5,8,11,13.39,5.13,100.94,6.43
2022,5,8,12,14.24,5.25,100.94,6.19
2022,5,8,13,14.63,5.25,100.97,6.1
2022,5,8,14,14.53,5.19,101,6.03
2022,5,8,15,14.13,5.07,101.02,5.99
2022,5,8,16,13.06,5,101.09,5.46
2022,5,8,17,11.43,5.13,101.12,4.67
2022,5,8,18,9.8,5.13,101.18,4.39
2022,5,8,19,8.64,5,101.23,4.19
2022,5,8,20,7.88,4.94,101.26,4
2022,5,8,21,7.28,4.76,101.24,3.95
2022,5,8,22,6.74,4.64,101.24,3.8
2022,5,8,23,6.13,4.52,101.21,3.69
2022,5,9,0,5.6,4.46,101.18,3.66
2022,5,9,1,4.85,4.39,101.2,3.63
2022,5,9,2,4.09,4.27,101.25,3.79
2022,5,9,3,3.51,4.15,101.28,4.03
2022,5,9,4,3.04,4.03,101.34,4.16
2022,5,9,5,3.48,3.97,101.38,4.44
2022,5,9,6,5.48,4.03,101.42,4.71
2022,5,9,7,8.14,4.03,101.45,5.6
2022,5,9,8,10.33,4.15,101.45,6.13
2022,5,9,9,12.18,4.27,101.46,6.07
2022,5,9,10,13.89,4.46,101.47,5.75
2022,5,9,11,15.35,4.76,101.47,5.48
2022,5,9,12,16.45,5,101.46,5.48
2022,5,9,13,17.05,5.19,101.45,5.65
2022,5,9,14,17.12,5.31,101.44,5.72
2022,5,9,15,16.76,5.43,101.45,5.57
2022,5,9,16,15.91,5.62,101.5,5.36
2022,5,9,17,14.36,5.68,101.55,5.02
2022,5,9,18,12.05,5.43,101.62,4.86
2022,5,9,19,10.03,5,101.68,4.93
2022,5,9,20,8.76,4.58,101.73,5.03
2022,5,9,21,7.3,4.27,101.76,4.46
2022,5,9,22,6.14,4.21,101.73,4.1
2022,5,9,23,5.47,4.09,101.7,4.09
2022,5,10,0,4.98,4.03,101.68,4.13
2022,5,10,1,4.61,4.03,101.69,4.25
2022,5,10,2,4.16,4.03,101.68,4.34
2022,5,10,3,3.86,4.03,101.66,4.45
2022,5,10,4,3.58,3.97,101.71,4.44
2022,5,10,5,4.26,4.03,101.76,4.53
2022,5,10,6,6.44,4.21,101.82,4.55
2022,5,10,7,9.31,4.21,101.84,5.15
2022,5,10,8,11.78,4.21,101.85,5.66
2022,5,10,9,13.69,4.39,101.87,5.65
2022,5,10,10,15.38,4.82,101.88,5.49
2022,5,10,11,16.87,5.31,101.85,5.37
2022,5,10,12,17.89,5.74,101.78,5.34
2022,5,10,13,18.46,6.04,101.73,5.25
2022,5,10,14,18.53,6.23,101.69,5.07
2022,5,10,15,18.16,6.41,101.68,4.83
2022,5,10,16,17.26,6.53,101.72,4.47
2022,5,10,17,15.58,6.77,101.74,3.95
2022,5,10,18,12.94,6.53,101.79,3.54
2022,5,10,19,10.64,5.92,101.79,3.53
2022,5,10,20,9.26,5.55,101.81,3.34
2022,5,10,21,8.15,5.25,101.79,3.35
2022,5,10,22,7.44,4.88,101.78,3.53
2022,5,10,23,6.79,4.64,101.77,3.69
2022,5,11,0,6.26,4.46,101.75,3.93
2022,5,11,1,5.87,4.39,101.7,4.09
2022,5,11,2,5.59,4.33,101.66,4.04
2022,5,11,3,5.37,4.33,101.62,3.87
2022,5,11,4,5.26,4.33,101.6,3.83
2022,5,11,5,6.11,4.46,101.61,3.92
2022,5,11,6,8.26,4.76,101.6,4
2022,5,11,7,11.19,5.37,101.58,4.85
2022,5,11,8,13.59,6.47,101.58,5.13
2022,5,11,9,15.1,7.51,101.62,4.91
2022,5,11,10,16.37,8.18,101.61,4.52
2022,5,11,11,17.72,8.79,101.57,4.37
2022,5,11,12,18.98,9.28,101.52,4.32
2022,5,11,13,20.04,9.64,101.48,4.17
2022,5,11,14,20.66,9.89,101.43,3.91
2022,5,11,15,20.83,10.13,101.42,3.59
2022,5,11,16,20.57,10.44,101.43,3.07
2022,5,11,17,19.75,11.17,101.43,2.19
2022,5,11,18,17.35,10.8,101.48,1.95
2022,5,11,19,15.27,9.52,101.5,2.29
2022,5,11,20,14.06,9.09,101.56,2.28
2022,5,11,21,12.89,8.67,101.52,2.32
2022,5,11,22,12.01,8.36,101.51,2.27
2022,5,11,23,11.42,8.12,101.49,2.26
2022,5,12,0,11.22,8,101.45,2.23
2022,5,12,1,11.05,7.93,101.45,2.32
2022,5,12,2,10.86,7.93,101.48,2.54
2022,5,12,3,10.99,8.06,101.54,2.57
2022,5,12,4,10.94,8.06,101.55,2.44
2022,5,12,5,11.87,8.24,101.59,2.64
2022,5,12,6,13.71,8.61,101.59,2.44
2022,5,12,7,16.27,9.4,101.62,2.76
2022,5,12,8,18.35,10.25,101.66,2.84
2022,5,12,9,20.23,10.93,101.69,2.94
2022,5,12,10,21.37,11.41,101.7,2.82
2022,5,12,11,22.56,11.66,101.71,2.55
2022,5,12,12,23.31,11.72,101.66,2.33
2022,5,12,13,23.61,11.78,101.64,2.35
2022,5,12,14,23.35,11.78,101.59,2.42
2022,5,12,15,22.73,11.78,101.56,2.39
2022,5,12,16,21.94,11.84,101.58,2.31
2022,5,12,17,20.88,12.02,101.6,2.14
2022,5,12,18,18.58,12.02,101.61,1.75
2022,5,12,19,16.11,10.93,101.62,1.96
2022,5,12,20,15.03,10.25,101.66,2.06
2022,5,12,21,13.9,9.7,101.67,2.05
2022,5,12,22,12.95,9.22,101.65,1.94
2022,5,12,23,12.2,8.79,101.64,1.71
2022,5,13,0,11.77,8.42,101.63,1.66
2022,5,13,1,11.61,8.24,101.6,1.76
2022,5,13,2,11.3,8.24,101.63,2.22
2022,5,13,3,11.51,8.36,101.63,2.49
2022,5,13,4,11.64,8.48,101.64,2.42
2022,5,13,5,12.64,8.85,101.65,2.59
2022,5,13,6,14.22,9.58,101.67,2.17
2022,5,13,7,16.4,10.5,101.68,1.91
2022,5,13,8,18.82,11.05,101.69,1.96
2022,5,13,9,19.8,11.29,101.67,2.21
2022,5,13,10,20.43,11.6,101.65,2.51
2022,5,13,11,21.36,11.9,101.57,2.74
2022,5,13,12,21.99,12.21,101.49,3.01
2022,5,13,13,22.07,12.39,101.44,3.3
2022,5,13,14,21.69,12.45,101.42,3.47
2022,5,13,15,20.8,12.33,101.39,3.4
2022,5,13,16,19.98,12.21,101.37,3.11
2022,5,13,17,19.08,11.9,101.35,2.75
2022,5,13,18,17.64,11.47,101.35,2.19
2022,5,13,19,15.82,10.8,101.36,1.64
2022,5,13,20,14.77,10.19,101.37,1.43
2022,5,13,21,13.86,9.7,101.34,1.21
2022,5,13,22,13.54,9.4,101.28,1.22
2022,5,13,23,13.27,9.28,101.26,1.25
2022,5,14,0,13.19,9.22,101.24,1.08
2022,5,14,1,13.1,9.16,101.19,1
2022,5,14,2,12.87,9.03,101.14,1.14
2022,5,14,3,12.59,8.91,101.14,1.36
2022,5,14,4,12.35,8.79,101.14,1.53
2022,5,14,5,13.1,9.03,101.16,1.63
2022,5,14,6,14.48,9.46,101.2,1.21
2022,5,14,7,16.8,10.25,101.17,0.85
2022,5,14,8,19.58,11.17,101.15,0.98
2022,5,14,9,21.39,11.6,101.07,0.98
2022,5,14,10,22.19,11.96,100.99,1.41
2022,5,14,11,22.34,12.21,100.93,2.06
2022,5,14,12,22.01,12.33,100.86,2.58
2022,5,14,13,21.08,12.27,100.83,2.93
2022,5,14,14,19.47,12.08,100.76,2.83
2022,5,14,15,18.09,11.78,100.65,2.46
2022,5,14,16,17.36,11.54,100.57,1.98
2022,5,14,17,16.79,11.29,100.55,1.75
2022,5,14,18,16.05,10.99,100.54,1.79
2022,5,14,19,15.37,10.56,100.53,1.92
2022,5,14,20,14.93,10.25,100.55,1.95
2022,5,14,21,14.59,10.07,100.53,1.91
2022,5,14,22,14.3,9.89,100.51,1.99
2022,5,14,23,14.08,9.77,100.48,2.04
2022,5,15,0,13.92,9.7,100.46,1.97
2022,5,15,1,13.78,9.58,100.42,1.82
2022,5,15,2,13.55,9.52,100.41,1.69
2022,5,15,3,13.23,9.34,100.38,1.58
2022,5,15,4,12.8,9.09,100.35,1.45
2022,5,15,5,13.29,9.28,100.36,1.74
2022,5,15,6,14.27,9.7,100.37,1.49
2022,5,15,7,16.39,10.62,100.37,1.36
2022,5,15,8,19.58,11.47,100.38,1.68
2022,5,15,9,22.01,11.96,100.36,1.6
2022,5,15,10,23.25,12.21,100.3,1.79
2022,5,15,11,23.83,12.33,100.22,2.29
2022,5,15,12,23.98,12.51,100.18,2.79
2022,5,15,13,23.83,12.7,100.14,3.11
2022,5,15,14,23.45,12.88,100.09,3.3
2022,5,15,15,22.74,13.06,100.05,3.43
2022,5,15,16,22.03,13.31,100.01,3.46
2022,5,15,17,20.67,13.43,100.01,3.4
2022,5,15,18,19.11,13.06,100.03,3.22
2022,5,15,19,17.91,12.51,100.08,3.1
2022,5,15,20,17.26,12.15,100.11,2.96
2022,5,15,21,16.65,11.78,100.1,2.73
2022,5,15,22,16.29,11.54,100.07,2.6
2022,5,15,23,16.15,11.41,100.04,2.6
2022,5,16,0,15.98,11.29,99.98,2.55
2022,5,16,1,15.74,11.17,99.91,2.46
2022,5,16,2,15.42,10.99,99.9,2.3
2022,5,16,3,15.12,10.8,99.87,2.19
2022,5,16,4,14.8,10.62,99.87,2.02
2022,5,16,5,15.83,11.05,99.86,2.21
2022,5,16,6,17.2,11.78,99.89,1.99
2022,5,16,7,19.17,12.45,99.85,1.93
2022,5,16,8,21.19,13,99.81,2.49
2022,5,16,9,22.48,13.31,99.77,3.13
2022,5,16,10,23.09,13.37,99.7,3.83
2022,5,16,11,22.98,13.24,99.62,4.49
2022,5,16,12,22.48,13.06,99.54,4.95
2022,5,16,13,21.84,12.88,99.45,5.08
2022,5,16,14,21.5,12.88,99.36,5.14
2022,5,16,15,20.48,12.94,99.26,5.12
2022,5,16,16,19.13,12.88,99.18,4.56
2022,5,16,17,18.34,12.51,99.13,4.6
2022,5,16,18,17.46,12.02,99.1,4.79
2022,5,16,19,17.14,11.9,99.15,5.08
2022,5,16,20,17.43,11.23,99.3,5.67
2022,5,16,21,15.58,9.16,99.51,6.68
2022,5,16,22,13.77,8.12,99.64,5.51
2022,5,16,23,13.1,8,99.68,4.51
2022,5,17,0,12.6,8,99.71,3.85
2022,5,17,1,12.04,7.93,99.75,3.14
2022,5,17,2,11.48,7.93,99.75,2.76
2022,5,17,3,11.27,7.93,99.77,2.83
2022,5,17,4,11.09,8,99.81,2.76
2022,5,17,5,12.03,8.18,99.84,2.71
2022,5,17,6,13.98,8.61,99.85,2.68
2022,5,17,7,16.45,9.16,99.88,3.09
2022,5,17,8,18.48,9.22,99.89,3.75
2022,5,17,9,19.63,8.85,99.88,4.04
2022,5,17,10,20.55,8.67,99.83,4.51
2022,5,17,11,21.26,8.67,99.8,5.08
2022,5,17,12,21.51,8.61,99.78,5.58
2022,5,17,13,21.25,8.67,99.76,5.61
2022,5,17,14,21.09,8.79,99.75,5.55
2022,5,17,15,20.62,8.79,99.78,5.42
2022,5,17,16,19.75,8.67,99.84,4.98
2022,5,17,17,18.53,8.73,99.92,4.15
2022,5,17,18,16.51,8.73,100,3.43
2022,5,17,19,14.4,8.36,100.14,3.17
2022,5,17,20,13.39,8.06,100.21,3.18
2022,5,17,21,12.54,7.81,100.28,3.07
2022,5,17,22,11.8,7.63,100.33,2.86
2022,5,17,23,11.21,7.51,100.36,2.74
2022,5,18,0,10.74,7.45,100.35,2.74
2022,5,18,1,10.38,7.39,100.4,2.82
2022,5,18,2,10.02,7.32,100.47,2.86
2022,5,18,3,9.44,7.2,100.49,2.77
2022,5,18,4,8.98,7.02,100.54,2.76
2022,5,18,5,10.06,7.02,100.62,2.94
2022,5,18,6,11.96,7.02,100.66,3.2
2022,5,18,7,13.68,6.29,100.64,3.57
2022,5,18,8,14.84,5.68,100.68,3.62
2022,5,18,9,15.9,5.49,100.67,3.53
2022,5,18,10,16.87,5.55,100.67,3.32
2022,5,18,11,17.84,5.62,100.65,2.92
2022,5,18,12,18.74,5.74,100.56,2.61
2022,5,18,13,19.45,5.92,100.5,2.55
2022,5,18,14,19.79,6.16,100.43,2.52
2022,5,18,15,19.65,6.47,100.39,2.53
2022,5,18,16,19.58,7.02,100.32,2.2
2022,5,18,17,18.69,7.32,100.27,1.91
2022,5,18,18,16.32,8.67,100.23,1.96
2022,5,18,19,14.4,8.42,100.25,2.62
2022,5,18,20,14.12,8.42,100.32,3.03
2022,5,18,21,13.73,8.67,100.32,2.76
2022,5,18,22,13.51,8.85,100.35,2.37
2022,5,18,23,13.42,8.97,100.35,2.62
2022,5,19,0,13.29,9.09,100.32,2.78
2022,5,19,1,13.11,9.16,100.26,2.31
2022,5,19,2,12.94,9.16,100.17,2.03
2022,5,19,3,12.91,9.09,100.12,2.34
2022,5,19,4,12.83,9.03,100.08,2.74
2022,5,19,5,12.69,8.97,100.05,3.18
2022,5,19,6,12.7,8.91,100.05,3.51
2022,5,19,7,12.76,8.91,100.02,3.66
2022,5,19,8,12.83,8.73,99.99,4.09
2022,5,19,9,13.01,8.61,99.96,4.18
2022,5,19,10,13.51,8.48,99.93,3.91
2022,5,19,11,14.01,8.48,99.84,3.06
2022,5,19,12,14.68,8.61,99.76,1.96
2022,5,19,13,15.69,8.79,99.72,1.03
2022,5,19,14,16.84,9.09,99.66,1.08
2022,5,19,15,17.9,9.64,99.64,1.55
2022,5,19,16,18.76,10.25,99.64,1.61
2022,5,19,17,18.63,10.8,99.64,1.92
2022,5,19,18,16.77,10.99,99.75,1.96
2022,5,19,19,14.59,10.25,99.84,2.19
2022,5,19,20,13.8,9.83,99.95,2.1
2022,5,19,21,13.64,9.46,99.99,1.52
2022,5,19,22,13.1,9.22,100.05,0.61
2022,5,19,23,12.3,8.91,100.08,0.72
2022,5,20,0,11.64,8.67,100.11,1.37
2022,5,20,1,11.05,8.42,100.18,1.71
2022,5,20,2,10.58,8.18,100.24,1.9
2022,5,20,3,10.41,8.12,100.29,1.88
2022,5,20,4,10.51,8.06,100.31,1.84
2022,5,20,5,11.69,8.3,100.37,1.94
2022,5,20,6,13.15,8.73,100.44,1.81
2022,5,20,7,15.49,9.28,100.54,1.85
2022,5,20,8,17.81,9.58,100.58,2.49
2022,5,20,9,19.44,9.77,100.59,2.8
2022,5,20,10,20.63,9.95,100.51,2.9
2022,5,20,11,21.4,10.31,100.51,3.1
2022,5,20,12,20.83,10.38,100.55,3.71
2022,5,20,13,19.6,10.5,100.56,4.01
2022,5,20,14,18.94,10.56,100.53,3.87
2022,5,20,15,18.87,10.74,100.49,3.48
2022,5,20,16,18.64,11.05,100.46,3.29
2022,5,20,17,17.88,11.29,100.46,3.24
2022,5,20,18,16.76,11.23,100.51,3.03
2022,5,20,19,15.82,10.86,100.53,2.61
2022,5,20,20,15.38,10.62,100.56,2.38
2022,5,20,21,15.06,10.44,100.55,2.11
2022,5,20,22,14.73,10.19,100.58,1.71
2022,5,20,23,14.42,10.01,100.56,1.03
2022,5,21,0,14.27,9.89,100.57,0.44
2022,5,21,1,14.22,9.95,100.54,1.12
2022,5,21,2,14.6,10.25,100.45,1.5
2022,5,21,3,15.29,10.74,100.48,1.81
2022,5,21,4,15.67,11.05,100.51,1.7
2022,5,21,5,15.99,11.29,100.57,1.3
2022,5,21,6,17.12,11.9,100.59,0.86
2022,5,21,7,18.03,12.45,100.66,0.41
2022,5,21,8,18.93,12.82,100.74,0.1
2022,5,21,9,21.25,13.79,100.8,0.78
2022,5,21,10,24.46,14.77,100.81,1.34
2022,5,21,11,27.02,15.2,100.77,1.03
2022,5,21,12,28.65,15.2,100.73,1.04
2022,5,21,13,29.09,15.38,100.69,1.93
2022,5,21,14,28.51,15.87,100.68,2.9
2022,5,21,15,27.6,16.42,100.68,3.31
2022,5,21,16,26.65,16.85,100.69,3.23
2022,5,21,17,25.46,17.09,100.69,2.9
2022,5,21,18,23.71,16.72,100.72,2.62
2022,5,21,19,22.24,15.81,100.77,2.79
2022,5,21,20,21.9,15.32,100.84,3.07
2022,5,21,21,21.71,15.01,100.84,3.41
2022,5,21,22,21.37,14.77,100.8,3.45
2022,5,21,23,20.95,14.65,100.79,3.18
2022,5,22,0,20.46,14.47,100.75,3.03
2022,5,22,1,19.95,14.22,100.74,2.71
2022,5,22,2,19.37,13.98,100.72,2.29
2022,5,22,3,18.81,13.67,100.71,2.17
2022,5,22,4,18.65,13.55,100.69,2.13
2022,5,22,5,20.05,14.1,100.74,2.52
2022,5,22,6,21.48,14.77,100.8,2.52
2022,5,22,7,23.23,15.69,100.78,2.23
2022,5,22,8,24.91,16.6,100.78,2.51
2022,5,22,9,25.45,17.27,100.77,2.38
2022,5,22,10,25.8,17.33,100.74,2.21
2022,5,22,11,26.09,17.09,100.69,2.25
2022,5,22,12,26.46,16.42,100.66,2.82
2022,5,22,13,26.45,16.11,100.63,3.27
2022,5,22,14,26.42,16.3,100.57,3.43
2022,5,22,15,26.11,16.48,100.53,3.5
2022,5,22,16,25.3,16.66,100.51,3.44
2022,5,22,17,24.38,16.72,100.53,3.31
2022,5,22,18,23.07,16.48,100.52,3.03
2022,5,22,19,21.9,15.87,100.55,2.85
2022,5,22,20,21.69,15.62,100.63,2.53
2022,5,22,21,21.41,15.08,100.73,2.75
2022,5,22,22,19.74,12.82,100.83,4.52
2022,5,22,23,17.04,10.25,100.93,5.78
2022,5,23,0,15.15,9.34,100.96,5.27
2022,5,23,1,14.75,9.28,100.98,4.57
2022,5,23,2,14.55,9.09,100.98,4.25
2022,5,23,3,14.18,8.73,101.03,4.27
2022,5,23,4,13.62,8.36,101.16,4.47
2022,5,23,5,13.51,8.24,101.22,4.36
2022,5,23,6,14.41,8.18,101.3,4.5
2022,5,23,7,15.57,8,101.35,4.77
2022,5,23,8,16.64,7.75,101.36,4.55
2022,5,23,9,17.71,7.57,101.38,4.13
2022,5,23,10,18.79,7.57,101.4,3.79
2022,5,23,11,19.68,7.57,101.37,3.57
2022,5,23,12,20.25,7.63,101.35,3.42
2022,5,23,13,20.4,7.69,101.32,3.22
2022,5,23,14,19.9,7.81,101.32,2.95
2022,5,23,15,18.97,8.3,101.32,2.44
2022,5,23,16,18.25,8.85,101.38,2.13
2022,5,23,17,17.61,9.28,101.38,1.91
2022,5,23,18,16.53,9.89,101.37,1.66
2022,5,23,19,15.45,9.52,101.41,1.88
2022,5,23,20,15.1,9.34,101.41,2.08
2022,5,23,21,14.87,9.16,101.4,2.15
2022,5,23,22,14.57,9.09,101.41,1.99
2022,5,23,23,14.19,9.09,101.42,1.95
2022,5,24,0,13.9,9.09,101.44,2.15
2022,5,24,1,13.58,9.03,101.44,2.09
2022,5,24,2,13.21,8.91,101.47,1.72
2022,5,24,3,13.05,8.79,101.49,1.7
2022,5,24,4,12.88,8.67,101.53,1.91
2022,5,24,5,12.98,8.54,101.54,2.19
2022,5,24,6,13.48,8.48,101.58,2.26
2022,5,24,7,14.26,8.06,101.65,2.74
2022,5,24,8,15.44,7.57,101.67,3.25
2022,5,24,9,16.64,7.2,101.71,3.38
2022,5,24,10,17.69,7.14,101.73,3.1
2022,5,24,11,18.58,7.2,101.69,2.66
